0,0,0
1,.032475695,.08701615
2,.048583332,.16077898
3,.057401035,.22882865
4,.062899619,.26613647
5,.070677511,.34565482
6,.075462759,.42285746
7,.081818923,.49399608
8,.077695549,.54396945
9,.062566727,.62917876
